7.9899,0.60072,11.9966,43.5589,4.9956,2.3744,3.7492,1.2913,0.91393,1.8279,16.3608,2.7889,1.2271,1.0338,0.30964,3.1114,0.090608,1.2443,7.0767,0.29751,13.4285,43.0745,5.0862,2.5228,3.6315,1.0388,2.7889,1.3185,0.50369,2.9622,0.044234,1.3762,0.0071345,1.2892,0,0,0.032105,0,0,0.18122,0.57932,0.24543,0.27396,0.25327,0.61071,2.4878,1.7858,5.1682,1.5917,0.61571,4.6924,8.0784,4.2593,2.4079,7.1823,4.6874,3.6208,3.3147,3.3553,1.0516,2.8238,2.704,0.69133,2.4286,2.6954,5.6234,2.9851,10.0418,6.6658,1.8621,8.8318,13.0426,7.8415,5.6049,6.105,0.17622,0.48515,0.53009,7.2486,2.3244,2.1817,4.641,1.8143,0.60929,4.8557,10.467,3.8526,2.1596,6.3911,5.0198,3.9967,2.4272,4.3271,1.063,3.4288,2.2181,0.94532,2.1518,2.6754,5.0384,2.9965,9.4917,6.9312,1.7694,9.237,12.7829,7.6846,4.484,5.993,0.23258,0.47088,0.40453,6.7278,17.65,17.5458,2.475,2.422,2.423,1.85,3.562,2.621,2.317,2.797,2.383,2.21,2.43,2.009,2.327,2.834,2.919,2.334,2.476,2.627,2.366,1.754,2.034,2.556,2.497,2.273,2.714,2.292,2.509,2.127,2.777,2.463,2.504,3.655,2.367,2.989,2.512,2.639,2.465,1.803,3.466,2.686,2.363,2.846,2.351,2.216,2.591,1.962,2.288,2.957,2.569,2.441,2.573,2.822,2.418,1.701,2.087,2.54,2.304,2.354,2.845,2.242,2.552,2.191,2.78,2.461,2.574,3.516,2.615,3.161,1401.6423
4.4132,0.24039,19.3489,52.2481,9.0712,3.5019,5.7147,1.8617,0.60713,1.6816,21.9306,4.5943,1.6492,1.0857,0.49532,3.9145,0.080504,1.2299,2.8445,0.47296,22.6417,51.0003,9.4525,3.4326,5.1377,1.6492,4.6379,1.3943,0.5311,3.8329,0.052551,1.3652,0,1.4882,0,0,0.04137,0,0,0.23257,0.852,0.48638,0.6172,0.53893,0.97611,3.3465,2.1266,5.0863,2.0663,0.52887,5.9819,9.1629,4.9935,3.2783,8.0627,6.2223,5.3736,2.1445,5.2294,1.6693,3.5847,2.9082,0.90008,3.3901,2.0159,5.803,4.8705,11.805,8.6933,2.8668,9.2591,15.4299,10.8568,5.8891,7.9978,0.22586,0.6485,0.80392,8.3869,2.7874,2.632,4.3416,1.7722,0.77373,5.5067,12.3372,5.103,2.8344,7.5271,6.1485,4.7542,3.1408,5.9081,1.7733,3.9849,2.7751,0.98841,3.0837,2.1289,6.4817,4.8436,12.8079,9.9277,2.1132,9.4491,16.283,9.959,5.727,8.0135,0.21468,0.79162,0.53446,8.2908,29.7663,30.9146,2.492,2.7,2.525,1.818,3.277,2.754,2.37,2.773,2.414,2.162,2.683,1.889,2.367,2.972,2.719,2.073,2.471,2.8,2.589,1.446,2.039,2.619,2.47,2.341,2.915,2.369,2.733,2.219,2.635,2.54,2.577,3.651,2.099,3.001,2.75,2.45,2.507,1.839,3.623,2.684,2.512,2.808,2.572,2.216,2.66,1.952,2.248,2.911,2.684,2.396,2.516,2.619,2.331,1.581,1.964,2.626,2.406,2.329,2.713,2.134,2.511,2.223,2.714,2.658,2.597,3.475,2.285,2.973,894.3678
9.3835,0.27723,11.59,44.1808,5.8923,3.1511,5.3644,1.6604,0.9438,1.3172,16.8446,3.4813,1.5596,1.0998,0.64309,3.4745,0.045448,1.9399,9.3472,0.16286,12.9421,46.3881,6.087,3.4291,4.7857,1.424,3.4548,1.5536,0.57643,3.4404,0.039388,2.1194,0,2.0338,0,0,0.05075,0,0,0.18482,0.78701,0.30602,0.37722,0.34238,0.75065,3.1208,3.4222,7.0134,2.0111,0.94759,5.8045,8.2973,6.3771,3.0397,8.3753,5.4651,5.0031,4.0971,5.5742,1.6513,3.4306,2.8072,0.7105,2.2444,3.1738,6.4036,4.8402,12.3634,7.9277,2.152,11.843,14.5911,10.297,7.7034,7.758,0.18179,0.59082,0.81201,7.8815,2.895,3.6495,5.8242,1.6467,0.81049,6.5407,9.8872,5.7348,3.0261,7.6444,5.4992,5.2955,2.6413,6.4264,2.1807,3.3685,2.9958,0.64082,2.4671,2.9768,6.6589,4.2002,11.2401,8.7578,2.2027,12.3104,15.4895,10.5409,6.3249,9.4161,0.25754,0.57265,0.55825,8.7586,26.5303,25.3858,2.567,2.552,2.467,1.841,3.306,2.603,2.271,2.627,2.403,2.008,2.432,1.965,2.362,2.699,2.57,2.344,2.567,2.499,2.525,1.67,2.061,2.558,2.553,2.302,2.683,2.289,2.609,2.089,2.912,2.402,2.44,3.758,2.188,2.882,2.57,2.344,2.388,1.932,3.731,2.606,2.389,2.707,2.327,2.076,2.165,1.978,1.817,2.795,2.467,2.456,2.449,2.089,2.257,1.821,2.169,2.429,2.598,2.353,2.631,2.049,2.448,2.081,2.95,2.469,2.191,3.857,2.438,2.762,1320.1883
4.2712,0.12251,14.7639,51.9016,7.4907,3.8563,6.1894,1.9977,0.52204,0.88184,19.1621,4.4467,1.5871,0.61806,0.57281,4.3849,0.12251,1.4933,2.9137,0.15672,15.1403,53.7635,7.5547,3.8805,5.7965,1.5374,4.4655,1.6533,0.85977,4.3121,0.10264,1.5772,0,1.5805,0,0,0.014348,0,0,0.26488,0.82776,0.44589,0.41057,0.49003,0.92599,3.3464,3.0749,7.8571,2.2228,0.87411,6.5404,9.3868,6.0206,2.9115,8.0745,6.0603,5.4809,3.1698,5.1454,1.6986,4.333,3.4644,0.87411,3.4479,2.8044,7.1088,5.0041,13.4196,9.3062,3.1554,11.38,17.6522,12.0643,5.3959,8.7014,0.23067,0.59268,0.99773,8.8868,3.0771,3.4711,6.9565,1.7394,0.68207,6.9488,10.7443,5.1553,2.9788,8.591,5.8826,4.8915,3.4534,6.6519,1.7935,4.599,3.1035,1.001,4.0527,2.3773,6.5459,4.9434,14.0112,10.8359,2.2327,11.0302,18.8795,11.0898,6.0691,7.547,0.25385,0.54742,0.52425,8.9144,23.7732,24.0425,2.544,2.582,2.546,1.832,3.913,2.96,2.47,2.936,2.822,2.142,2.677,1.918,2.478,2.859,2.359,2.569,2.659,2.525,2.581,1.627,2.264,2.573,2.656,2.448,3.005,2.406,2.775,2.231,3.082,2.662,2.735,3.587,2.523,3.292,2.756,2.594,2.566,1.981,3.847,2.877,2.487,2.888,2.501,2.109,2.771,2.029,2.269,3.073,2.367,2.557,2.94,3.014,2.592,1.827,2.275,2.586,2.634,2.433,2.81,2.332,2.726,2.359,3.078,2.886,2.937,4.04,2.602,3.171,906.0604
3.7591,0.58117,13.5934,51.1741,7.009,3.9273,7.1548,2.3616,0.92229,0.60255,22.0048,3.7669,1.8815,0.68807,0.4558,4.246,0.047621,1.3489,3.1255,0.22741,13.6488,52.3607,7.1674,3.9448,7.0586,1.8669,3.9331,1.693,0.65017,4.1372,0.12343,1.5453,0,0.85135,0,0,0.01069,0,0,0.22547,0.89119,0.43636,0.44025,0.52189,0.74055,1.7474,2.486,5.0925,1.3382,0.70848,7.0071,8.8215,5.9089,2.9836,9.3123,6.2393,7.1704,3.0662,4.1936,1.8796,3.5939,3.4831,0.92618,3.0924,3.1294,8.4552,6.1412,14.4272,9.1112,2.6677,12.4368,20.0407,10.6807,7.8652,9.6603,0.2556,1.1235,0.8426,9.429,2.0098,3.1167,5.42,0.99421,0.81928,6.6582,10.1734,5.2364,3.3218,10.6243,6.7797,6.528,3.9389,5.3578,1.6871,3.8213,2.6551,1.1108,3.4695,3.2771,8.0509,5.1839,14.1842,10.4173,1.9748,12.675,16.4438,10.98,7.0635,8.8177,0.27504,0.62879,0.63365,9.4542,32.7885,31.9333,2.38,2.257,2.418,1.645,3.747,2.446,2.386,2.476,2.67,2.058,2.453,1.828,2.428,2.707,2.57,2.312,2.352,2.466,2.229,1.512,2.1,2.463,2.354,2.086,2.833,2.231,2.726,2.143,2.491,2.359,2.593,3.423,2.071,2.899,2.564,2.374,2.558,1.843,3.376,2.54,2.408,2.7,2.534,2.026,2.665,1.858,2.262,2.847,2.693,2.31,2.583,2.703,2.575,1.757,2.058,2.223,2.417,2.099,2.455,2.418,2.663,2.066,2.672,2.485,2.544,3.565,2.172,2.843,1028.9583
8.2173,0.37339,13.3889,50.994,5.8394,2.565,4.6749,1.8696,0.81773,1.7437,19.2611,3.545,1.325,0.95521,0.51884,3.9175,0.084257,1.5024,10.6749,0.36363,13.8518,51.0126,5.8403,2.9561,4.5428,1.3729,3.3268,1.2878,0.60665,4.0062,0.069179,1.7011,0.0062084,1.506,0,0,0.042572,0,0,0.18448,0.75299,0.29268,0.34767,0.37694,0.58093,2.494,2.4213,6.5366,2.2288,0.9011,5.5459,8.5277,5.3765,2.8851,7.4705,5.8527,4.5029,4.0718,4.2066,1.5468,3.4962,2.823,0.72283,2.6235,2.1339,6.3015,4.1632,11.9148,8.0381,2.4399,9.9388,15.8305,10.0062,6.1871,7.1299,0.23326,0.66607,0.63592,8.3521,2.4798,2.6368,5.8315,1.7721,0.58359,4.7521,11.192,4.6244,2.165,7.137,5.741,5.1175,3.4616,5.7614,1.835,5.161,2.7716,1.1184,2.8434,2.761,5.8998,3.8146,11.3827,8.094,1.8891,10.5312,16.3254,9.5352,5.7162,7.098,0.45144,0.56674,0.52062,9.1077,28.3183,29.2735,2.313,2.331,2.29,1.503,3.629,2.496,2.212,2.549,2.202,1.926,2.475,1.753,2.37,2.835,2.65,2.241,2.18,2.437,2.197,1.404,1.883,2.308,2.3,2.092,2.657,2.102,2.419,1.916,2.496,2.4,2.549,3.616,2.072,2.79,2.527,2.593,2.163,1.539,3.835,2.558,2.282,2.717,2.412,1.958,2.318,1.868,2.281,2.763,2.498,2.274,2.267,2.255,2.242,1.411,1.802,2.431,2.24,2.145,2.638,2.004,2.429,1.903,2.64,2.358,2.102,4.046,2.248,2.79,1127.5053
6.5639,0.18152,13.9033,46.4123,7.0848,3.6262,6.6584,1.855,0.66487,1.4157,20.8281,4.3458,1.7164,0.94736,0.58754,4.4157,0.085929,1.7658,6.5564,0.15897,14.4779,48.2823,6.9592,3.6498,5.9473,1.4533,4.1998,1.8969,0.81847,4.4533,0.116,2.1214,0,1.116,0,0,0.029001,0,0,0.25027,1.1471,0.46724,0.43072,0.58969,1.0591,3.2975,3.3856,6.0934,2.3426,0.82169,7.2964,9.2287,6.0816,4.3856,8.7723,6.6337,6,3.435,5.2556,1.6509,3.5274,3.0161,0.93018,3.0193,3.2256,7.6391,4.7476,12.4994,8.8593,2.0225,12.1084,16.4532,13.1643,8.1149,9.1213,0.20408,0.78195,0.9001,9.4178,3.5349,3.0129,5.812,2.6101,0.85392,6.8464,13.0816,5.5446,3.174,9.0687,6.1289,6.3963,2.9517,6.1965,1.3867,4.5005,2.4726,1.131,3.0838,3.2878,7.5778,4.4157,13.7969,8.3856,2.5886,10.5177,18.1428,11.4726,6.0709,8.7314,0.27497,0.72288,0.58861,8.319,32.176,32.2985,2.377,2.456,2.619,1.972,3.115,2.583,2.388,2.391,2.388,2.007,2.692,2.037,2.336,2.737,2.739,2.419,2.399,2.513,2.553,1.612,2.121,2.292,2.549,2.314,2.729,2.27,2.685,2.242,2.804,2.52,2.643,3.208,2.469,3.021,2.646,2.465,2.431,1.993,3.49,2.76,2.435,2.554,2.457,2.179,2.508,2.164,2.171,2.903,2.746,2.506,2.372,2.681,2.436,1.561,2.214,2.401,2.616,2.34,2.568,2.171,2.569,2.22,2.499,2.716,2.457,3.57,2.467,2.79,931.004
10.1323,0.43627,9.691,23.2984,6.6091,3.7283,4.9591,1.8421,0.69943,1.9152,20.4387,3.6222,1.3478,1.1767,0.46929,4.1286,0.15109,2.2494,8.7374,0.47229,10.1913,23.9888,7.0113,3.8804,5.1302,1.553,3.3911,1.5009,0.59437,4.0675,0.11807,2.3905,0.0010006,2.3435,0,0,0.057035,0,0,0.27417,1.1217,0.44728,0.52132,0.53533,1.1877,3.4271,2.7777,7.4536,1.8141,0.67742,4.903,8.7164,4.3557,2.1793,7.2335,6.1088,3.162,4.887,4.844,0.50631,3.6693,3.285,0.92958,3.298,2.8398,6.2549,4.5288,12.7879,4.9561,2.4125,10.8657,16.4382,10.3994,7.3005,8.105,0.24615,0.72845,0.92757,8.7814,2.7427,2.7337,6.6141,1.7131,0.72545,5.0771,10.3084,5.4794,4.0305,8.2761,6.7692,3.9815,2.8498,5.6695,1.582,4.6069,2.7957,1.1217,3.175,1.8341,5.9297,4.3077,12.5998,7.8178,2.2174,11.1169,18.5155,10.6156,6.2709,6.6861,0.36122,0.70544,0.4873,8.9836,34.0101,32.9134,2.353,1.931,2.339,2.11,3.117,2.57,2.322,2.509,1.852,1.858,2.483,2.058,2.461,2.702,2.3,2.14,2.308,2.562,2.369,2.193,1.932,2.331,2.557,2.163,2.9,2.147,2.497,2.077,2.653,2.472,2.541,3.835,2.385,2.802,2.352,2.496,2.303,1.761,3.49,2.492,2.399,2.645,2.255,2.175,2.594,2.109,2.307,2.777,2.298,2.305,2.564,2.658,2.359,1.732,1.916,2.429,2.448,2.23,2.661,2.153,2.523,2.06,2.695,2.453,2.624,3.711,2.27,2.736,999.381
4.1614,0.17238,13.3108,51.5808,6.6242,3.7421,4.7978,1.7322,0.78365,2.3537,18.7367,3.8605,1.6167,0.91876,0.51808,3.6191,0.019568,1.3334,3.8865,0.059635,13.2959,53.109,7.2224,3.8483,4.1279,1.3315,3.7244,1.5207,0.56747,3.4756,0.023295,1.3586,0.0018636,0.76408,0,0,0.019568,0,0,0.28699,0.99516,0.62897,0.52367,0.67183,1.0185,1.858,2.1758,4.9367,1.8971,0.67928,6.066,6.572,5.506,3.2119,7.952,6.1518,4.4438,2.9529,5.6327,1.598,2.8522,2.6715,0.81999,2.6174,2.6864,6.4183,3.6564,11.259,7.4293,2.4171,11.0968,14.7784,11.0316,6.9252,8.5912,0.20127,0.64667,0.56654,7.679,2.4134,2.5988,6.0949,1.6269,0.87962,5.8722,10.4986,4.7978,3.0535,7.0081,5.4287,4.7624,3.5455,4.8957,1.8347,3.0507,2.255,1.3604,3.1336,2.5951,5.8592,3.3116,11.655,7.857,1.4005,10.0616,13.8205,10.5443,6.5366,7.0193,0.20686,0.66251,0.46497,7.76,32.0111,33.3194,2.548,2.755,2.665,1.785,3.478,2.83,2.524,2.888,2.632,2.258,2.915,2.042,2.534,2.935,2.596,2.453,2.594,3.023,2.611,1.685,2.184,2.599,2.736,2.393,3.046,2.483,2.9,2.367,2.894,2.694,2.825,4.062,2.314,3.096,2.552,2.448,2.61,1.925,3.367,2.748,2.579,2.787,2.512,2.277,2.662,1.79,2.537,2.947,2.911,2.608,2.56,2.705,2.522,1.722,2.123,2.447,2.708,2.488,2.79,2.383,2.832,2.345,2.909,2.685,2.932,3.848,2.246,2.979,1073.1895
4.322,0.17678,18.6535,47.2724,7.3126,3.3561,5.3063,1.7264,0.68412,1.0985,19.9196,4.1397,1.4677,1.4925,0.45301,3.7751,0.10405,1.4216,4.5651,0.077343,20.2925,48.7208,6.8532,3.4639,4.9592,1.5432,3.7392,1.313,0.65558,3.6646,0.11049,1.9216,0,2.1822,0,0,0.012891,0,0,0.23479,0.96679,0.47603,0.58928,0.54324,0.976,1.0939,2.5173,5.9195,3.125,0.79553,6.1074,10.4901,5.5061,4.0983,8.1975,6.8872,6.1267,3.1425,4.9049,1.336,2.3433,3.8147,0.82868,3.2217,3.1858,7.6874,4.1277,12.7893,10.1532,3.0385,11.8308,18.0422,12.943,7.9645,8.784,0.34897,0.71543,1.0846,8.5768,2.9142,3.2604,5.2124,2.7779,0.80474,6.8836,12.583,6.1746,4.0578,8.3098,6.9324,6.1295,3.7438,6.1074,1.7089,3.6646,3.5044,1.1979,3.3479,3.6462,7.0824,4.0983,12.4403,10.248,2.2061,10.8805,14.1566,13.2404,6.1497,8.8678,0.39961,0.62059,0.42355,8.6321,32.138,31.5202,2.671,2.305,2.289,1.69,3.001,2.475,2.344,2.618,2.348,2.032,2.433,2.045,2.451,2.839,2.546,1.968,2.434,2.633,2.538,1.541,1.898,2.333,2.297,2.097,2.618,2.404,2.618,1.923,2.62,2.337,2.98,3.871,1.948,2.952,2.256,2.329,2.398,1.664,2.728,2.369,2.434,2.638,2.305,2.07,2.448,2.079,2.307,2.787,1.928,2.105,2.426,2.66,2.509,1.501,1.915,2.308,2.265,2.182,2.441,2.157,2.535,2.024,2.417,2.319,3.039,3.595,2.096,2.912,1086.0667
